日期,时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,成交状态,最新成交时间
2019-01-15,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,696.2605份,-,-,0,委托中,None
2019-01-15,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,552.3994份,-,-,0,委托中,None
2019-01-15,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,366.6151份,-,-,0,委托中,None
2019-01-15,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,574.9218份,-,-,0,委托中,None
2019-01-15,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,466.7048份,-,-,0,委托中,None
2019-01-15,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,696.2605份,-,-,0,委托中,None
2019-01-15,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,552.3994份,-,-,0,委托中,None
2019-01-15,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,354.5881份,1.571,557.093,354.5881份,-,-,8.48,全部成交,2019-01-17 09:30:00
2019-01-15,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,558.7322份,1.497,836.422,558.7322份,-,-,12.74,全部成交,2019-01-17 09:30:00
2019-01-15,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,454.1261份,1.401,636.231,454.1261份,-,-,9.69,全部成交,2019-01-17 09:30:00
2019-01-15,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,678.15份,0.984,667.3,678.15份,-,-,10.16,全部成交,2019-01-17 09:30:00
2019-01-15,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,544.0379份,1.434,779.933,544.0379份,-,-,0,全部成交,2019-01-17 09:30:00
2019-01-22,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,318.4519份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,552.6931份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,421.4853份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,632.0557份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,532.5229份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,318.4519份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,552.6931份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,421.4853份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,632.0557份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,532.5229份,-,-,0,委托中,None
2019-01-22,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,317.5242份,1.589,504.578,317.5242份,-,-,7.68,全部成交,2019-01-24 09:30:00
2019-01-22,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,551.7003份,1.492,823.137,551.7003份,-,-,12.54,全部成交,2019-01-24 09:30:00
2019-01-22,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,418.9718份,1.417,593.683,418.9718份,-,-,9.04,全部成交,2019-01-24 09:30:00
2019-01-22,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,628.2518份,0.987,620.085,628.2518份,-,-,9.44,全部成交,2019-01-24 09:30:00
2019-01-22,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,539.2292份,1.429,770.72,539.2292份,-,-,0,全部成交,2019-01-24 09:30:00
2019-01-29,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,265.9335份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,559.7916份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,372.7594份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,579.9196份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,519.8414份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,265.9335份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,559.7916份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,372.7594份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,579.9196份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,519.8414份,-,-,0,委托中,None
2019-01-29,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,260.5207份,1.619,421.783,260.5207份,-,-,6.42,全部成交,2019-01-31 09:30:00
2019-01-29,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,555.0855份,1.494,829.298,555.0855份,-,-,12.63,全部成交,2019-01-31 09:30:00
2019-01-29,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,364.8922份,1.452,529.823,364.8922份,-,-,8.07,全部成交,2019-01-31 09:30:00
2019-01-29,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,568.3817份,1.006,571.792,568.3817份,-,-,8.71,全部成交,2019-01-31 09:30:00
2019-01-29,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,517.7005份,1.457,754.238,517.7005份,-,-,0,全部成交,2019-01-31 09:30:00
2019-02-12,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,199.7105份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,520.7965份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,317.783份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,532.4072份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,429.8096份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,199.7105份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,520.7965份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,317.783份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,532.4072份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,429.8096份,-,-,0,委托中,None
2019-02-12,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,195.5386份,1.672,327.019,195.5386份,-,-,4.98,全部成交,2019-02-14 09:30:00
2019-02-12,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,509.0258份,1.555,791.535,509.0258份,-,-,12.05,全部成交,2019-02-14 09:30:00
2019-02-12,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,311.7532份,1.487,463.577,311.7532份,-,-,7.06,全部成交,2019-02-14 09:30:00
2019-02-12,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,521.378份,1.034,539.105,521.378份,-,-,8.21,全部成交,2019-02-14 09:30:00
2019-02-12,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,425.8806份,1.532,652.236,425.8806份,-,-,0,全部成交,2019-02-14 09:30:00
2019-02-19,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,152.7159份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,466.3177份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,280.7499份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,488.2034份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,370.3332份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,0份,--,0,152.7159份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,466.3177份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,280.7499份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,488.2034份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,0份,--,0,370.3332份,-,-,0,委托中,None
2019-02-19,09:30:00,场外基金,兴全沪深300指数增强型证券投资基金(LOF)(163407.OF),申购,市价单,150.6453份,1.709,257.438,150.6453份,-,-,3.92,全部成交,2019-02-21 09:30:00
2019-02-19,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,459.8903份,1.619,744.562,459.8903份,-,-,11.34,全部成交,2019-02-21 09:30:00
2019-02-19,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,277.0903份,1.504,416.744,277.0903份,-,-,6.35,全部成交,2019-02-21 09:30:00
2019-02-19,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,481.7946份,1.052,506.848,481.7946份,-,-,7.72,全部成交,2019-02-21 09:30:00
2019-02-19,09:30:00,场外基金,嘉实深证基本面120交易型开放式指数证券投资基金联接基金A类(070023.OF),申购,市价单,371.4773份,1.586,589.2,371.4773份,-,-,0,全部成交,2019-02-21 09:30:00
2019-02-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,393.6745份,-,-,0,委托中,None
2019-02-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,184.2334份,-,-,0,委托中,None
2019-02-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,393.6745份,-,-,0,委托中,None
2019-02-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,184.2334份,-,-,0,委托中,None
2019-02-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,388.2187份,1.726,670.065,388.2187份,-,-,10.2,全部成交,2019-02-28 09:30:00
2019-02-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,184.4466份,1.585,292.348,184.4466份,-,-,4.45,全部成交,2019-02-28 09:30:00
2019-03-05,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,327.4451份,-,-,0,委托中,None
2019-03-05,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,126.8122份,-,-,0,委托中,None
2019-03-05,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,327.4451份,-,-,0,委托中,None
2019-03-05,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,126.8122份,-,-,0,委托中,None
2019-03-05,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,315.3859份,1.805,569.272,315.3859份,-,-,8.67,全部成交,2019-03-07 09:30:00
2019-03-05,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,124.7575份,1.638,204.353,124.7575份,-,-,3.11,全部成交,2019-03-07 09:30:00
2019-03-12,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,198.41份,-,-,0,委托中,None
2019-03-12,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,198.41份,-,-,0,委托中,None
2019-03-12,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,194.4468份,1.584,308.004,194.4468份,-,-,4.69,全部成交,2019-03-14 09:30:00
2019-03-19,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,155.1689份,-,-,0,委托中,None
2019-03-19,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,155.1689份,-,-,0,委托中,None
2019-03-19,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,153.3102份,1.630,249.896,153.3102份,-,-,3.81,全部成交,2019-03-21 09:30:00
2019-03-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,298.3686份,-,-,0,委托中,None
2019-03-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,220.4658份,-,-,0,委托中,None
2019-03-26,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,378.2478份,-,-,0,委托中,None
2019-03-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,298.3686份,-,-,0,委托中,None
2019-03-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,220.4658份,-,-,0,委托中,None
2019-03-26,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,378.2478份,-,-,0,委托中,None
2019-03-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,301.396份,1.841,554.87,301.396份,-,-,8.45,全部成交,2019-03-28 09:30:00
2019-03-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,218.1209份,1.580,344.631,218.1209份,-,-,5.25,全部成交,2019-03-28 09:30:00
